"Date","currency","dj_close","snp_close","gold_close","dax_close","nasdaq_close","ftse_close"
2016-07-21,"USD",18517.230469,5056,1321.15,11165.5782332894,5074,22516.6456875749
2016-07-22,"EUR",16912.4727389163,4592.341355,1202.807025,10147.459961,4644.57,20314.1349649257
2016-07-22,"GBP",14139.5291878492,3839.38798495,1005.59659725,8483.69771328216,3883.0533,16983.46
2016-07-22,"USD",18570.849609,5042.65,1320.75,11142.4837608433,5100,22306.066723318
2016-07-25,"EUR",16856.4246885905,4587.5795,1196.936225,10198.240234,4646.827,20499.4154445387
2016-07-25,"GBP",14053.7088973899,3824.803185,997.92177675,8502.58000507639,3874.19961,17090.98
2016-07-25,"USD",18493.060547,5033,1313.15,11188.4149577619,5098,22489.7591273053
2016-07-26,"EUR",16824.044125,4582.6424,1204.8561,10247.759766,4653.677,20424.2957449464
2016-07-26,"GBP",14060.27875625,3829.83004,1006.928685,8564.31175920036,3889.19545,17069.1
2016-07-26,"USD",18473.75,5032,1323,11252.6186076644,5110,22427.0294772663
2016-07-27,"EUR",16813.3690630044,4580.39946,1209.6558,10319.549805,4678.428,20624.1962256723
2016-07-27,"GBP",14075.6087588648,3834.562277,1012.68471,8639.19331565804,3916.6286,17265.91
2016-07-27,"USD",18472.169922,5032.3,1329,11337.6728246539,5140,22658.9719025184
2016-07-28,"EUR",16653.1642522007,4541.2759,1210.661025,10274.929688,4651.3565,20463.2155839205
2016-07-28,"GBP",14040.1142745585,3828.70376,1020.69606,8662.68925219479,3921.5116,17252.33
2016-07-28,"USD",18456.349609,5033,1341.75,11387.48718608,5155,22678.9488905248
2016-07-29,"EUR",16487.638889313,4520.803,1200.419,10337.5,4617.409,20457.2939983962
2016-07-29,"GBP",13929.2070803533,3819.297692,1014.146716,8733.4019843488,3900.913076,17282.88
2016-07-29,"USD",18432.240234,5054,1342,11556.7356064841,5162,22870.0883157028
2016-08-01,"EUR",16477.5575934998,4533.7992,1208.341645,10330.519531,4641.2352,20258.8674021333
2016-08-01,"GBP",13940.1830455907,3835.640712,1022.26944845,8739.72567845853,3926.532672,17139.21
2016-08-01,"USD",18404.509766,5064,1349.65,11538.6122316542,5184,22628.0212243195
2016-08-02,"EUR",16323.0627829803,4465.413,1215.510375,10144.339844,4579.4994,20069.6789315534
2016-08-02,"GBP",13877.6800788145,3796.44273,1033.41292875,8624.60096107642,3893.437674,17063.01
2016-08-02,"USD",18313.769531,5010,1363.75,11381.5099786828,5138,22517.310593014
2016-08-03,"EUR",16429.5605,4492.05935,1216.35139,10170.209961,4618.716,20268.5635648598
2016-08-03,"GBP",13777.758585,3767.0215995,1020.0270303,8528.69421561339,3873.23532,16997.13
2016-08-03,"USD",18355,5018.5,1358.9,11362.0935772539,5160,22643.9096914979
2016-08-04,"EUR",16474.6359861037,4519.928477,1223.340675,10227.860352,4637.5182,20632.7910827126
2016-08-04,"GBP",13769.0481956132,3777.63205773,1022.43453075,8548.16472081552,3875.910318,17244.32
2016-08-04,"USD",18352.050781,5035.01,1362.75,11393.4057613902,5166,22984.0604686561
2016-08-05,"EUR",16750.3700139801,4578.55671,1210.78332,10367.209961,4716.1293,20624.4828404394
2016-08-05,"GBP",14184.6502133886,3877.2412406,1025.3228952,8779.22379403013,3993.741298,17465.35
2016-08-05,"USD",18543.529297,5068.7,1340.4,11477.0396999889,5221,22832.3733426761
2016-08-08,"EUR",16731.948022986,4583.628,1207.1304,10432.360352,4707.339,20673.3217718307
2016-08-08,"GBP",14210.3526624056,3892.850388,1025.2092984,8860.14703724626,3997.917469,17557.74
2016-08-08,"USD",18529.289062,5076,1336.8,11553.0014972314,5213,22894.0440441093
2016-08-09,"EUR",16681.5990079781,4581.509,1207.0341,10692.900391,4703.0225,20697.9772432389
2016-08-09,"GBP",14255.214933628,3915.11602,1031.467698,9137.5888645135,4018.95505,17687.4
2016-08-09,"USD",18533.050781,5090,1341,11879.6804699478,5225,22995.1974705465
2016-08-10,"EUR",16566.5628017292,4534.9291,1207.13489,10650.889648,4662.1185,20620.3471703218
2016-08-10,"GBP",14220.0738847179,3892.601479,1036.1562341,9142.29701991826,4001.775765,17699.68
2016-08-10,"USD",18495.660156,5063,1347.7,11891.1350318187,5205,23021.4884116577
2016-08-11,"EUR",16651.6545724326,4551.7248,1212.183,10742.839844,4676.9688,20658.6955280204
2016-08-11,"GBP",14353.5363835377,3923.53488,1044.887925,9260.20545842046,4031.49378,17807.56
2016-08-11,"USD",18613.519531,5088,1355,12008.5399552873,5228,23092.6621149345
2016-08-12,"EUR",16618.5106909038,4552.6194,1209.67812,10713.429688,4681.4418,20709.687294372
2016-08-12,"GBP",14381.0305241396,3939.664617,1046.8096866,9270.99679549996,4051.142649,17921.38
2016-08-12,"USD",18576.470703,5089,1352.2,11975.6647529622,5233,23149.6616301946
2016-08-15,"EUR",16643.8569525111,4562.8479,1196.21814,10739.209961,4699.4922,20615.6262103736
2016-08-15,"GBP",14475.0492707707,3968.277807,1040.3427862,9339.81791348987,4087.116426,17929.27
2016-08-15,"USD",18636.050781,5109,1339.4,12024.6444530288,5262,23083.2227190388
2016-08-16,"EUR",16477.9037474342,4519.1616,1193.7408,10676.650391,4642.6214,20603.8982929419
2016-08-16,"GBP",14242.292633851,3906.03216,1031.78208,9228.11430074166,4012.741765,17808.5
2016-08-16,"USD",18552.019531,5088,1344,12020.5476142761,5227,23197.3635363002
2016-08-17,"EUR",16473.2269008657,4485.9402,1191.417115,10537.669922,4637.6001,20482.5682803285
2016-08-17,"GBP",14282.5236120816,3889.37439,1032.97569925,9136.31071695965,4020.865695,17758.68
2016-08-17,"USD",18573.939453,5058,1343.35,11881.4634366896,5229,23094.5634009792
2016-08-18,"EUR",16418.0488705332,4490.8036,1191.82414,10603.030273,4625.872,20738.9763802713
2016-08-18,"GBP",14147.6417498777,3869.78264,1027.010036,9136.76618631237,3986.1728,17871.04
2016-08-18,"USD",18597.699219,5087,1350.05,12010.6822304033,5240,23492.2704805973
2016-08-19,"EUR",16380.0643284648,4485.132,1188.73656,10544.360352,4624.6302,20589.3848903733
2016-08-19,"GBP",14219.8958041871,3893.6422,1031.968476,9153.79222697438,4014.74367,17874.1
2016-08-19,"USD",18552.570312,5080,1346.4,11942.8704858987,5238,23320.1776989165
2016-08-22,"EUR",16355.9189651494,4480.5852,1179.19893,10494.349609,4629.7615,20724.7569837099
2016-08-22,"GBP",14104.5944446264,3863.8512,1016.88708,9049.84583932344,3992.494,17872.08
2016-08-22,"USD",18529.419922,5076,1335.9,11888.9199150334,5245,23478.8229111929
2016-08-23,"EUR",16380.9760497792,4500.21312,1185.2544,10592.879883,4645.632,20947.9984700001
2016-08-23,"GBP",14062.0070331308,3863.1415095,1017.46414,9093.30133706308,3987.9742,17982.5
2016-08-23,"USD",18547.300781,5095.35,1342,11993.7498675272,5260,23718.2953691125
2016-08-24,"EUR",16430.036136941,4519.676,1179.92525,10622.969727,4638.802,21205.4921679488
2016-08-24,"GBP",13957.7684946029,3839.58932,1002.3790175,9024.50554209472,3940.79014,18014.65
2016-08-24,"USD",18481.480469,5084,1327.25,11949.3472744657,5218,23853.1970393125
2016-08-26,"EUR",16309.3619866606,4507.4744,1169.20375,10587.769531,4627.1654,20903.0225039545
2016-08-26,"GBP",13990.3090455684,3866.549772,1002.95289375,9082.27850746675,3969.221727,17930.79
2016-08-26,"USD",18395.400391,5084,1318.75,11941.9913501015,5219,23576.6100879252
2016-08-30,"EUR",16549.8169404008,4546.291728,1182.11692,10657.639648,4683.9864,20939.3967722354
2016-08-30,"GBP",14105.8769793714,3874.93300128,1007.5516792,9083.807652166,3992.294064,17847.24
2016-08-30,"USD",18454.300781,5069.46,1318.15,11884.0763247101,5223,23349.0151340715
2016-08-31,"EUR",16525.8310994679,4532.7107,1175.837425,10592.69043,4681.7953,20925.8699560349
2016-08-31,"GBP",14004.1375847888,3841.059726,996.4151865,8976.34093450055,3967.395354,17732.77
2016-08-31,"USD",18400.880859,5047,1309.25,11794.5556508184,5213,23300.1558356919
2016-09-01,"EUR",16457.6452478235,4496.53875,1170.03825,10534.30957,4670.3245,21178.0292865916
2016-09-01,"GBP",13871.1149356516,3789.8499375,986.1517125,8878.70753153637,3936.323025,17849.63
2016-09-01,"USD",18419.300781,5032.5,1309.5,11789.9379630666,5227,23702.3271254523
2016-09-02,"EUR",16566.9478043542,4540.000127,1186.79873,10683.820312,4703.475,21467.581120532
2016-09-02,"GBP",13903.6431302587,3810.14911875,996.0088125,8966.28797531532,3947.34375,18016.45
2016-09-02,"USD",18491.960938,5067.53,1324.7,11925.237539904,5250,23962.0282626766
2016-09-06,"EUR",16491.5107878336,4513.8304,1189.6176,10687.139648,4693.5296,21505.0731576318
2016-09-06,"GBP",13806.2271540215,3778.851352,995.914263,8946.97153616086,3929.290448,18003.44
2016-09-06,"USD",18538.119141,5074,1337.25,12013.4213669065,5276,24173.8682077696
2016-09-08,"EUR",16389.8323173564,4516.9817,1191.46146,10675.290039,4664.2071,21452.4855374593
2016-09-08,"GBP",13899.6644238354,3830.69995,1010.43831,9053.35370710773,3955.55685,18193.13
2016-09-08,"USD",18479.910156,5093,1343.4,12036.633260796,5259,24188.1672538722
2016-09-09,"EUR",16132.220703348,4478.732,1187.1182,10573.44043,4572.392,21166.4467312028
2016-09-09,"GBP",13638.2372560479,3786.3361,1003.593985,8938.82447114686,3865.5166,17894.19
2016-09-09,"USD",18085.449219,5021,1330.85,11853.6327690583,5126,23729.2003713035
2016-09-12,"EUR",16338.6326901792,4429.4688,1181.01336,10431.769531,4647.0192,21063.0213651014
2016-09-12,"GBP",13753.3867457732,3728.598264,994.1427658,8781.16079375809,3911.725876,17730.24
2016-09-12,"USD",18325.070312,4968,1324.6,11700.0555529385,5212,23623.8463045103
2016-09-13,"EUR",16072.1808,4421.312,1177.51904,10386.599609,4585.888,20723.4299522516
2016-09-13,"GBP",13697.125845,3767.9558,1003.512011,8851.72732415385,3908.2117,17661.04
2016-09-13,"USD",18066.75,4970,1323.65,11675.5840928507,5155,23295.2225182684
2016-09-14,"EUR",16041.9274978245,4425.2625,1175.696625,10378.400391,4602.273,20695.1365795724
2016-09-14,"GBP",13666.7483505918,3770.055,1001.62215,8841.76707847083,3920.8572,17631
2016-09-14,"USD",18034.769531,4975,1321.75,11667.6789106239,5174,23266.0332541568
2016-09-15,"EUR",16200.0013771755,4441.71825,1165.9566,10431.200195,4669.875,20863.1034471369
2016-09-15,"GBP",13784.2979677673,3779.38041,992.092088,8875.72589048645,3973.515,17752.05
2016-09-15,"USD",18212.480469,4993.5,1310.8,11727.0378808319,5250,23454.8661575456
2016-09-16,"EUR",16238.925499776,4456.704,1172.2816,10276.169922,4699.52,20921.9844085178
2016-09-16,"GBP",13856.0081730901,3802.72248,1000.259742,8768.23373746366,4009.9074,17851.87
2016-09-16,"USD",18123.800781,4974,1308.35,11468.9396450893,5245,23350.4290273636
2016-09-19,"EUR",16204.8679612446,4477.7601,1175.870355,10373.870117,4681.6605,20868.7964436931
2016-09-19,"GBP",13891.6108286622,3838.556466,1008.0139743,8892.99232780571,4013.34993,17889.76
2016-09-19,"USD",18120.169922,5007,1314.85,11599.9889488986,5235,23335.3421040961
2016-09-20,"EUR",16237.1930160728,4475.3132,1176.63928,10393.860352,4693.8396,20804.7822467929
2016-09-20,"GBP",13970.31335019,3850.513305,1012.368297,8942.77021230335,4038.531165,17900.22
2016-09-20,"USD",18129.960938,4997,1313.8,11605.4715855293,5241,23229.9935761422
2016-09-21,"EUR",16422.2537888963,4487.69207,1190.43997,10436.490234,4753.3215,20893.7277925584
2016-09-21,"GBP",14095.8440592161,3851.956523,1021.799833,8958.03589172777,4079.95635,17933.88
2016-09-21,"USD",18293.699219,4999.1,1326.1,11625.8106650329,5295,23274.7329760035
2016-09-22,"EUR",16363.7724965386,4508.1099,1191.39727,10674.179688,4750.998,20932.6725844404
2016-09-22,"GBP",14061.643338312,3873.888711,1023.7861403,9172.48805148444,4082.60622,17987.77
2016-09-22,"USD",18392.460938,5067,1339.1,11997.5044262111,5340,23527.7875513549
2016-09-23,"EUR",16276.4296888947,4503.7389,1193.18331,10626.969727,4729.2378,20715.876759084
2016-09-23,"GBP",14082.1339507397,3896.57042,1032.325118,9194.30207032288,4091.66884,17923.08
2016-09-23,"USD",18261.449219,5053,1338.7,11922.9998059015,5306,23242.3165702726
2016-09-26,"EUR",16057.3522112172,4452.0858,1189.5597,10393.709961,4665.0618,20402.1647510573
2016-09-26,"GBP",13948.5807139271,3867.40462,1033.33783,9028.73029134152,4052.41102,17722.8
2016-09-26,"USD",18094.830078,5017,1340.5,11712.542214334,5257,22990.9451781128
2016-09-27,"EUR",16277.872597433,4470.358,1185.011,10361.480469,4738.258,20423.7704562851
2016-09-27,"GBP",14050.191958987,3858.57474,1022.83833,8943.4776379625,4089.81174,17628.71
2016-09-27,"USD",18228.300781,5006,1327,11603.0016450168,5306,22870.9635568702
2016-09-28,"EUR",16386.111149079,4479.91965,1181.65375,10438.339844,4752.5265,20676.185569826
2016-09-28,"GBP",14100.5833349167,3855.0623625,1016.8371875,8982.40464191998,4089.646125,17792.28
2016-09-28,"USD",18339.240234,5013.9,1322.5,11682.5292042529,5319,23140.6665582832
2016-09-29,"EUR",16156.7415295195,4490.7915,1173.76805,10405.540039,4692.0445,20656.3560074686
2016-09-29,"GBP",13973.3225636066,3883.906794,1015.1452598,8999.33734458862,4057.962502,17864.86
2016-09-29,"USD",18143.449219,5043,1318.1,11685.0533846154,5269,23196.3571111382
2016-09-30,"EUR",16288.7614028727,4479.6395,1176.62825,10511.019531,4726.0864,20649.2112153659
2016-09-30,"GBP",14097.5504233259,3877.025525,1018.3448375,9097.04698680787,4090.31968,17871.42
2016-09-30,"USD",18308.150391,5035,1322.5,11814.1165909857,5312,23209.1842366707
2016-10-04,"EUR",16280.7473451459,4494.8376,1149.96513,10619.610352,4740.369,20931.9190438955
2016-10-04,"GBP",14266.3750433369,3938.703648,1007.6830924,9305.67503345637,4153.85612,18342.07
2016-10-04,"USD",18168.449219,5016,1283.3,11850.9210489901,5290,23358.9097688824
2016-10-05,"EUR",16321.3029563616,4489.319808,1133.32032,10585.780273,4746.1248,20718.3784980237
2016-10-05,"GBP",14337.8112776371,3943.742748,995.59042,9299.31392037847,4169.3388,18200.52
2016-10-05,"USD",18281.029297,5028.36,1269.4,11856.8327430556,5316,23206.0691062094
2016-10-06,"EUR",16355.78805,4490.806894,1123.15385,10568.799805,4751.3571,20630.3869060187
2016-10-06,"GBP",14362.292793,3943.45312444,986.260301,9280.64100647302,4172.246646,18115.89
2016-10-06,"USD",18268.5,5015.98,1254.5,11804.757963811,5307,23042.9877203381
2016-10-07,"EUR",16323.4147104066,4487.9235,1126.455375,10490.860352,4735.8108,20029.4382955436
2016-10-07,"GBP",14665.5365530383,4032.11015,1012.0475875,9425.36219869429,4254.82092,17995.16
2016-10-07,"USD",18240.490234,5015,1258.75,11722.9415040787,5292,22381.7614208779
2016-10-10,"EUR",16428.3177112706,4528.1076,1128.88985,10624.080078,4776.3827,19951.6984802055
2016-10-10,"GBP",14803.9066244008,4080.3741,1017.2666625,9573.58460002081,4304.100075,17978.9
2016-10-10,"USD",18329.039062,5052,1259.5,11853.2635032913,5329,22260.0674776364
2016-10-11,"EUR",16395.5602450864,4510.2428,1133.62018,10577.160156,4745.3868,19925.8113427436
2016-10-11,"GBP",14871.1755985488,4090.900931,1028.22132985,9593.74389545425,4304.182311,18073.2
2016-10-11,"USD",18128.660156,4987,1253.45,11695.2235249889,5247,22032.0779994953
2016-10-13,"EUR",16408.4985080898,4482.2304,1143.26793,10414.070312,4726.1058,19825.6722377507
2016-10-13,"GBP",14795.7925081302,4041.69528,1030.90206975,9390.52549052332,4261.601435,17877.11
2016-10-13,"USD",18098.939453,4944,1261.05,11486.9515905581,5213,21868.158215035
2016-10-14,"EUR",16484.1605246592,4530.368,1137.5904,10580.379883,4738.4832,19933.4278144015
2016-10-14,"GBP",14868.9014324035,4086.44378,1026.119559,9543.62373275691,4274.166072,17980.18
2016-10-14,"USD",18138.380859,4985,1251.75,11642.1433571743,5214,21933.7894084524
2016-10-17,"EUR",16456.8157157709,4514.0139,1141.74252,10503.570312,4731.48,19732.3849287219
2016-10-17,"GBP",14838.9510279952,4070.242528,1029.4981504,9470.96741987007,4266.3296,17792.5
2016-10-17,"USD",18086.400391,4961,1254.8,11543.6534915925,5200,21686.322594485
2016-10-18,"EUR",16552.7916174642,4535.1264,1146.72348,10631.549805,4779.3816,20163.9481666908
2016-10-18,"GBP",14771.7955108241,4047.169888,1023.3418716,9487.64917193229,4265.144472,17994.41
2016-10-18,"USD",18161.939453,4976,1258.2,11665.0754937459,5244,22124.1476483332
2016-10-19,"EUR",16595.3278708497,4556.6766,1156.992885,10645.679688,4782.7782,20197.5246071948
2016-10-19,"GBP",14823.0298581862,4070.04633,1033.43183175,9508.77434323514,4272.00141,18040.53
2016-10-19,"USD",18202.619141,4998,1269.05,11676.735426127,5246,22153.6959605077
2016-10-20,"EUR",16622.1823621568,4554.9504,1163.81408,10701.389648,4797.4784,20132.7732270916
2016-10-20,"GBP",14815.9366935418,4059.98775,1037.3484875,9538.52557403409,4276.1615,17945.05
2016-10-20,"USD",18162.349609,4977,1271.65,11692.9519755245,5242,21998.2224946368
2016-10-21,"EUR",16692.2394918662,4575.5826,1164.639395,10710.730469,4835.9143,20164.0818946604
2016-10-21,"GBP",14846.3307552763,4069.592502,1035.84792665,9526.28598762163,4301.135461,17934.24
2016-10-21,"USD",18145.710938,4974,1266.05,11643.3639189042,5257,21919.8629140781
2016-10-24,"EUR",16745.1416210133,4604.277096,1162.913895,10761.169922,4879.359,20029.206348509
2016-10-24,"GBP",14932.0413211083,4105.7434692,1036.99799775,9595.99133739951,4351.04055,17860.52
2016-10-24,"USD",18223.029297,5010.64,1265.55,11710.9260224181,5310,21796.9380221014
2016-10-25,"EUR",16732.0803110979,4600.8164,1168.99046,10757.30957,4865.1147,19983.6944554492
2016-10-25,"GBP",14905.2511061035,4098.49358,1041.358637,9582.8132178275,4333.935465,17801.85
2016-10-25,"USD",18169.269531,4996,1269.4,11681.3004343577,5283,21700.178581224
2016-10-26,"EUR",16668.7664184402,4569.4251,1163.65095,10709.679688,4808.475,19691.4432206174
2016-10-26,"GBP",14956.7554380027,4100.10987,1044.135015,9609.71291406162,4314.6075,17668.98
2016-10-26,"USD",18199.330078,4989,1270.5,11693.0665880555,5250,21499.5558692187
2016-10-27,"EUR",16641.6096262392,4557.5184,1159.758375,10717.080078,4777.3344,19599.234406037
2016-10-27,"GBP",14928.2088316608,4088.2816,1040.351,9613.661963189,4285.4656,17581.32
